num_training_step_calls_per_iteration,num_env_steps_sampled_lifetime,done,training_iteration,trial_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,timers/training_iteration,timers/restore_env_runners,timers/training_step,timers/env_runner_sampling_timer,timers/learner_update_timer,timers/synch_weights,env_runners/episode_duration_sec_mean,env_runners/episode_return_mean,env_runners/weights_seq_no,env_runners/env_reset_timer,env_runners/episode_len_mean,env_runners/sample,env_runners/episode_len_max,env_runners/env_to_module_sum_episodes_length_out,env_runners/rlmodule_inference_timer,env_runners/blue_team_score_mean,env_runners/env_to_module_sum_episodes_length_in,env_runners/time_between_sampling,env_runners/env_step_timer,env_runners/num_env_steps_sampled_lifetime,env_runners/episode_return_max,env_runners/num_episodes_lifetime,env_runners/num_episodes,env_runners/episode_len_min,env_runners/num_env_steps_sampled,env_runners/connector_pipeline_timer,env_runners/red_team_score_mean,env_runners/episode_return_min,env_runners/num_env_steps_sampled_lifetime_throughput,fault_tolerance/num_healthy_workers,fault_tolerance/num_remote_worker_restarts,env_runner_group/actor_manager_num_outstanding_async_reqs,perf/cpu_util_percent,perf/ram_util_percent,perf/gpu_util_percent0,perf/vram_util_percent0,env_runners/num_agent_steps_sampled_lifetime/red_robot_1,env_runners/num_agent_steps_sampled_lifetime/red_robot_0,env_runners/module_to_env_connector/connector_pipeline_timer,env_runners/env_to_module_connector/connector_pipeline_timer,env_runners/num_module_steps_sampled/shared_policy,env_runners/num_module_steps_sampled_lifetime/shared_policy,env_runners/module_episode_returns_mean/shared_policy,env_runners/num_agent_steps_sampled/red_robot_1,env_runners/num_agent_steps_sampled/red_robot_0,env_runners/agent_episode_returns_mean/red_robot_1,env_runners/agent_episode_returns_mean/red_robot_0,env_runners/agent_steps/red_robot_1,env_runners/agent_steps/red_robot_0,learners/__all_modules__/num_env_steps_trained,learners/__all_modules__/learner_connector_sum_episodes_length_in,learners/__all_modules__/num_trainable_parameters,learners/__all_modules__/learner_connector_sum_episodes_length_out,learners/__all_modules__/num_non_trainable_parameters,learners/__all_modules__/num_env_steps_trained_lifetime,learners/__all_modules__/num_module_steps_trained_lifetime,learners/__all_modules__/num_module_steps_trained,learners/__all_modules__/num_env_steps_trained_lifetime_throughput,learners/__all_modules__/num_module_steps_trained_lifetime_throughput,learners/shared_policy/num_trainable_parameters,learners/shared_policy/entropy,learners/shared_policy/weights_seq_no,learners/shared_policy/diff_num_grad_updates_vs_sampler_policy,learners/shared_policy/policy_loss,learners/shared_policy/default_optimizer_learning_rate,learners/shared_policy/module_train_batch_size_mean,learners/shared_policy/num_module_steps_trained_lifetime,learners/shared_policy/curr_kl_coeff,learners/shared_policy/vf_loss_unclipped,learners/shared_policy/num_module_steps_trained,learners/shared_policy/vf_loss,learners/shared_policy/vf_explained_var,learners/shared_policy/total_loss,learners/shared_policy/mean_kl_loss,learners/shared_policy/curr_entropy_coeff,learners/shared_policy/num_module_steps_trained_lifetime_throughput,env_runners/timers/connectors/numpy_to_tensor,env_runners/timers/connectors/add_states_from_episodes_to_batch,env_runners/timers/connectors/add_observations_from_episodes_to_batch,env_runners/timers/connectors/batch_individual_items,env_runners/timers/connectors/add_time_dim_to_batch_and_zero_pad,env_runners/timers/connectors/agent_to_module_mapping,learners/__all_modules__/learner_connector/connector_pipeline_timer,env_runners/module_to_env_connector/timers/connectors/tensor_to_numpy,env_runners/module_to_env_connector/timers/connectors/listify_data_for_vector_env,env_runners/module_to_env_connector/timers/connectors/un_batch_to_individual_items,env_runners/module_to_env_connector/timers/connectors/module_to_agent_unmapping,env_runners/module_to_env_connector/timers/connectors/normalize_and_clip_actions,env_runners/module_to_env_connector/timers/connectors/get_actions,env_runners/module_to_env_connector/timers/connectors/remove_single_ts_time_rank_from_batch,env_runners/env_to_module_connector/timers/connectors/numpy_to_tensor,env_runners/env_to_module_connector/timers/connectors/add_states_from_episodes_to_batch,env_runners/env_to_module_connector/timers/connectors/add_observations_from_episodes_to_batch,env_runners/env_to_module_connector/timers/connectors/batch_individual_items,env_runners/env_to_module_connector/timers/connectors/add_time_dim_to_batch_and_zero_pad,env_runners/env_to_module_connector/timers/connectors/agent_to_module_mapping,learners/__all_modules__/learner_connector/timers/connectors/add_observations_from_episodes_to_batch,learners/__all_modules__/learner_connector/timers/connectors/add_time_dim_to_batch_and_zero_pad,learners/__all_modules__/learner_connector/timers/connectors/add_states_from_episodes_to_batch,learners/__all_modules__/learner_connector/timers/connectors/add_one_ts_to_episodes_and_truncate,learners/__all_modules__/learner_connector/timers/connectors/numpy_to_tensor,learners/__all_modules__/learner_connector/timers/connectors/batch_individual_items,learners/__all_modules__/learner_connector/timers/connectors/add_columns_from_episodes_to_train_batch,learners/__all_modules__/learner_connector/timers/connectors/agent_to_module_mapping,learners/__all_modules__/learner_connector/timers/connectors/general_advantage_estimation
1,700801.9999999965,False,148,f9eae_00000,2026-03-17_20-35-22,1773794122,45.02784252166748,7855.072416782379,3236858,dh-node9,10.199.0.9,7855.072416782379,148,53.044831397310034,2.47149324668963e-05,53.044112081365775,30.282673518156045,22.732036496195086,0.02178246062493063,1.7742804933871534,-0.6192857142857002,147.0,0.004729395761776619,139.68571428571428,2.1946551123940368,587,108.63132171839162,0.0006229775475473463,0.0,108.63132171839162,8.83978374053433,0.008221139987220205,700801.9999999965,60.62499999999997,4291.0,35.0,34,4889.0,0.000884115844833205,38.19620934747944,-450.24999999999983,102.77864502616056,7,0,7,18.656451612903222,9.693548387096778,0.06387096774193549,0.02298177083333333,482437.0000000008,475970.00000000175,0.0006619527635416383,0.0003296671220719992,6109.000000000001,958407.0000000058,2.6364285714285822,2893.0,3215.9999999999995,2.6364285714285822,-3.255714285714284,82.65714285714286,91.8857142857143,7084161,4742.7027586598315,423089,4742.7027586598315,0,1062105220,28740352,185472,153944.93946435634,4213.634227435598,423089,1.911176,148.0,1.0,-0.055703238,0.001,128.0,28740352,0.9610840082168579,147.51991,185472,5.46009,0.16645557,5.321996,0.020551942,0.05,4213.640576623382,0.0001767887531638872,2.237447708780465e-05,0.00010783913148760125,0.00015296203506183037,4.9730624414209615e-05,2.341652803611495e-05,0.3282683666741531,9.312477948401019e-05,1.6697596572957277e-05,3.607207737183024e-05,8.235477190879405e-06,4.943544318782562e-05,0.00030032215456859165,3.4787617985756522e-06,7.027309515264196e-05,9.452837894390266e-06,3.895716431634392e-05,5.66473368864764e-05,1.696479472832851e-05,9.508389788853581e-06,0.0016475489519809602,6.28107137999472e-05,1.3756964890590164e-05,0.017277449812470497,0.0019215547177481602,0.14084663448843482,0.12554182548874074,0.006538988258988832,0.033896689782748284
1,706200.9999999958,False,149,f9eae_00000,2026-03-17_20-36-17,1773794177,54.20142459869385,7909.273841381073,3236858,dh-node9,10.199.0.9,7909.273841381073,149,53.05628824680759,2.4594368506569073e-05,53.055570380686845,30.32819458942074,22.69798163918079,0.0217571803858457,2.0280720782599277,-8.009999999999993,148.0,0.004738348718405297,154.2571428571428,2.177615135248609,749,128.10364336356912,0.0006064692145418668,0.0,128.10364336356912,8.754875818139915,0.00837522143254949,706200.9999999958,84.30000000000001,4326.0,35.0,43,5399.0,0.0008841064430821025,38.371070650498886,-573.7249999999999,102.76453558980889,7,0,7,18.299999999999997,9.690540540540542,0.05756756756756756,0.022981770833333335,485996.00000000093,479413.00000000244,0.0006452874755817927,0.0003199561415924654,7002.0,965409.0000000058,-4.165714285714289,3559.0,3443.0,-4.165714285714289,-3.844285714285703,101.6857142857143,98.3714285714286,8951542,4749.265731073233,423089,4749.265731073233,0,1071056762,28952576,212224,154500.32463763712,4198.603963657224,423089,1.8504863,149.0,1.0,0.11454518,0.001,128.0,28952576,0.9610840082168579,91.7309,212224,5.413663,0.42500967,5.447875,0.012685262,0.05,4198.6141277479155,0.00017593725078474159,2.2276976788750854e-05,0.00010737750705107972,0.00015245296808823945,4.968343245836051e-05,2.3549000175236457e-05,0.3280136433115824,9.111934794667877e-05,1.6160123617390478e-05,3.568699043623738e-05,8.18168415833377e-06,4.812153545984002e-05,0.00029256271138401854,3.293165846288889e-06,6.7956501649313e-05,9.143145421796184e-06,3.773430236603813e-05,5.524840610451445e-05,1.6347285313202163e-05,9.304297180183271e-06,0.0016491902569877276,6.252268841329431e-05,1.3731116697735134e-05,0.017296264777847962,0.0019189054433956811,0.14054363563440236,0.1257478962668073,0.006552178700005674,0.03370941320410129
1,711250.999999996,False,150,f9eae_00000,2026-03-17_20-36-52,1773794212,35.303969621658325,7944.577811002731,3236858,dh-node9,10.199.0.9,7944.577811002731,150,52.87864993984716,2.4464430361397487e-05,52.87793375164259,30.21403970340345,22.634556040045588,0.021691743793961625,1.5823240255670892,12.637142857142855,149.0,0.004749826364632716,144.28571428571425,2.1610154088813993,484,110.66345351243945,0.0006105624617587562,0.0,110.66345351243945,8.735374996231897,0.007555003292266725,711250.999999996,61.824999999999974,4361.0,35.0,28,5050.000000000001,0.0008828287180569246,38.48524354194007,-370.24999999999983,104.21805630066024,7,0,7,18.785416666666666,9.700000000000001,0.075625,0.022981770833333335,489099.0000000007,482250.00000000244,0.0006510313730447104,0.0003243938402299094,5939.999999999999,971349.0000000065,4.088571428571427,3103.0,2837.0000000000005,4.088571428571427,8.548571428571424,88.65714285714286,81.05714285714286,7115450,4752.273073762501,423089,4752.273073762501,0,1078172212,29132928,180352,156844.02559283166,4243.879428342701,423089,1.8420109,150.0,1.0,-0.08605367,0.001,128.0,29132928,0.9610840082168579,135.7825,180352,6.0122013,0.1997543,5.846669,0.013133379,0.05,4243.890292477167,0.00017586106058307762,2.2169938600787567e-05,0.00010648685808031065,0.0001535099719735347,5.018880006569006e-05,2.346567830147183e-05,0.3268576567523193,9.241613644982619e-05,1.620544075480145e-05,3.5634653000513726e-05,8.133739210808902e-06,4.779633151449512e-05,0.0002951282299205291,3.348198989207026e-06,6.91729243010974e-05,9.310758237737904e-06,3.804521451423394e-05,5.5871832787346334e-05,1.662660852317969e-05,9.352728224448015e-06,0.0016529587368615166,6.261105951228325e-05,1.379830534169185e-05,0.017333151681389557,0.0019138590437979021,0.13979024853640967,0.12556561574960837,0.006532005467855241,0.03347492742495983
1,716696.9999999965,False,151,f9eae_00000,2026-03-17_20-38-14,1773794294,81.6220953464508,8026.199906349182,3236858,dh-node9,10.199.0.9,8026.199906349182,151,53.16591366467838,2.438928676636353e-05,53.16519768210265,30.499433739078633,22.636379324542432,0.021705821903048404,3.10559583515195,-48.238392857142905,150.0,0.004783007108044769,194.5,2.1625409307868866,897,177.45627005008032,0.0006129191228411238,0.0,177.45627005008032,8.679378875751832,0.009031354160714314,716696.9999999965,61.27499999999998,4389.0,28.0,33,5446.0,0.0008884325071006718,38.54810830879195,-684.6750000000004,102.62315384731622,7,0,7,17.869642857142857,9.69732142857143,0.05026785714285714,0.02298177083333334,493506.00000000076,486034.00000000256,0.0006516614967215353,0.00032251753482633765,8191.000000000002,979540.000000006,-26.741964285714296,4407.0,3784.000000000001,-26.741964285714296,-21.496428571428584,157.39285714285717,135.14285714285714,10527118,4759.210343024875,423089,4759.210343024875,0,1088699330,29380352,247424,155439.21332819425,4182.986896966273,423089,1.9593054,151.0,1.0,0.04954753,0.001,128.0,29380352,0.9610840082168579,54.235443,247424,3.7679448,0.4831136,3.7271101,0.007890051,0.05,4182.996916642045,0.00017812034936756296,2.2242112722888805e-05,0.00010703622827748205,0.00015507610288863837,5.026737683429722e-05,2.370727643951554e-05,0.3271331715622034,9.231067625976724e-05,1.6621563542366163e-05,3.620321473564375e-05,8.006246498509358e-06,4.988452475390551e-05,0.0002942326766600261,3.3264698874984064e-06,6.895658624120575e-05,9.106979629811186e-06,3.861928295877184e-05,5.583672952326259e-05,1.6467894496834757e-05,9.313866084801294e-06,0.0016525551675104317,6.305827955795325e-05,1.3782474557161496e-05,0.017331379189177838,0.001913788109608731,0.13970961395324102,0.126054263444432,0.006555929231251154,0.03332045683192886
1,721268.999999997,False,152,f9eae_00000,2026-03-17_20-38-35,1773794315,21.26954197883606,8047.469448328018,3236858,dh-node9,10.199.0.9,8047.469448328018,152,52.8468299997122,2.432284810206713e-05,52.84611479531644,30.277542389655277,22.539224286250004,0.02168191111980226,1.2009110396994012,19.609285714285708,151.0,0.00478078448112156,130.6285714285714,2.1608917420028417,303,103.83702346464574,0.00060631031245688,0.0,103.83702346464574,8.87915658182323,0.006741613656395994,721268.999999997,65.24999999999996,4424.0,35.0,36,4572.0,0.000892858029877279,38.49741901469546,-20.874999999999996,104.8164597266234,7,0,7,20.317241379310342,9.7,0.10344827586206896,0.02298177083333333,496036.0000000008,488414.00000000256,0.0006420694281455306,0.00032026079511086365,4910.000000000001,984450.0000000065,8.499999999999998,2530.0,2380.0,8.499999999999998,11.109285714285711,72.2857142857143,68.0,5340096,4757.338239594626,423089,4757.338239594626,0,1094039426,29529856,149504,160193.7654696289,4324.549828022361,423089,1.7272637,152.0,1.0,0.1364664,0.001,128.0,29529856,0.9610840082168579,95.5151,149504,6.3920927,-0.2865497,6.460035,0.018560344,0.05,4324.5386738024645,0.00017829914591254025,2.233072575442689e-05,0.00010733395080077322,0.00015565308183500493,5.021106226580337e-05,2.3862424813949178e-05,0.325413815771103,9.021461483326228e-05,1.6015086402721385e-05,3.482044614318508e-05,7.968449821915748e-06,4.738759456578009e-05,0.00029272912382810514,3.2817585622364127e-06,6.83476007737811e-05,9.183434790144059e-06,3.752864600148205e-05,5.495872524116677e-05,1.636889788589644e-05,9.231615017720301e-06,0.0016494590265909617,6.268621328263548e-05,1.3730312862003012e-05,0.01726443159952128,0.0019064097592655408,0.13888419168007,0.12551039692597735,0.0065309805764544255,0.03307530568379561
1,726249.9999999971,False,153,f9eae_00000,2026-03-17_20-39-26,1773794366,50.69556760787964,8098.165015935898,3236858,dh-node9,10.199.0.9,8098.165015935898,153,52.82517805276793,2.4204100196369563e-05,52.824462110530675,30.300885794245378,22.49423621710068,0.021683062655522056,2.2385635900843357,-18.656250000000004,152.0,0.004765537223734509,177.8928571428572,2.1523777730934515,855,162.85382957009523,0.0006210088453265384,0.0,162.85382957009523,8.760914118824557,0.007850757393880909,726249.9999999971,67.92499999999997,4452.0,28.0,53,4980.999999999999,0.000891630203589241,38.59441400069373,-658.4000000000003,105.03657814453892,7,0,7,18.350724637681157,9.700000000000005,0.061449275362318846,0.02298177083333333,499309.00000000116,491789.0000000023,0.0006630244553209049,0.0003284130357175261,6648.0,991098.0000000065,-10.158928571428579,3273.000000000001,3375.0,-10.158928571428579,-8.497321428571425,116.89285714285712,120.53571428571426,7830132,4759.574857198681,423089,4759.574857198681,0,1101869558,29731072,201216,159902.17714711904,4306.657940256129,423089,1.8589277,153.0,1.0,-0.10712544,0.001,128.0,29731072,0.9610840082168579,145.03777,201216,5.318383,0.18096721,5.127936,0.010014596,0.05,4306.649617728735,0.00017773806383406503,2.2261631543520685e-05,0.00010676664130475896,0.00015482134700911927,4.99525763648067e-05,2.3902949939823552e-05,0.32426053242744457,9.399898097655181e-05,1.7261634560333478e-05,3.626471982023293e-05,8.09062596087032e-06,5.01997352443919e-05,0.0003016272536157314,3.3474292440214813e-06,7.047075782957823e-05,9.42046568535513e-06,3.883142903421452e-05,5.6328930882581704e-05,1.6991520650230083e-05,9.429211083973184e-06,0.0016466379653539446,6.24004201030848e-05,1.3762417309705538e-05,0.01723288175951064,0.0019019934472470832,0.13824051829644549,0.12527008196432168,0.00651851172252003,0.032859495378782515
1,731373.9999999972,False,154,f9eae_00000,2026-03-17_20-40-26,1773794426,60.60491967201233,8158.76993560791,3236858,dh-node9,10.199.0.9,8158.76993560791,154,52.902856091567095,2.4143965119679764e-05,52.90214073659507,30.402084914402508,22.470758444633503,0.02161904002836912,2.5566972059729904,-26.974107142857132,153.0,0.004759999794893938,183.0,2.1530565736483047,720,149.98849569848338,0.0006172414920877338,0.0,149.98849569848338,8.799262240621946,0.008511245142035466,731373.9999999972,66.09999999999998,4480.0,28.0,61,5124.0,0.0008883858385859342,38.55710144842593,-549.2749999999999,104.16180511442037,7,0,7,19.022891566265063,9.700000000000003,0.055421686746987955,0.02298177083333333,502759.00000000093,495391.00000000256,0.0006531558762002503,0.0003241567670980265,7052.000000000001,998150.000000007,-12.283928571428582,3450.0,3602.000000000001,-12.283928571428582,-14.690178571428556,123.21428571428574,128.64285714285714,8536584,4763.219108626694,423089,4763.219108626694,0,1110406142,29944320,213248,158945.95691957301,4267.160781335967,423089,1.8870791,154.0,1.0,0.070532925,0.001,128.0,29944320,0.9610840082168579,86.56774,213248,4.5758133,0.41779232,4.560989,0.009361008,0.05,4267.151466143049,0.00017720175293505367,2.213889349264319e-05,0.00010632154157007394,0.0001542702152157816,4.972597339098693e-05,2.42211588649747e-05,0.3266081912112021,9.221381973331941e-05,1.6537696474603496e-05,3.583672836699884e-05,8.007701488881372e-06,4.9497646638126594e-05,0.00029636188338835707,3.329166371305188e-06,6.921195574858266e-05,9.184274300328915e-06,3.9098642562295836e-05,5.634399586049593e-05,1.6782454853086548e-05,9.262766187564795e-06,0.0016448721027587777,6.27441345628854e-05,1.3741376096498848e-05,0.017219064863678954,0.0019016394523440855,0.14028871151028893,0.12574525728634584,0.006532319821451789,0.03268557127443717
1,736303.999999997,False,155,f9eae_00000,2026-03-17_20-41-12,1773794472,45.16370344161987,8203.93363904953,3236858,dh-node9,10.199.0.9,8203.93363904953,155,52.82533450693179,2.411032216133117e-05,52.824618402119846,30.37822743074922,22.417167249241974,0.021557071412408882,2.063106474267052,-11.322321428571426,154.0,0.004756436600394272,176.07142857142856,2.1552718680503196,632,147.47291415509352,0.0005976140402475553,0.0,147.47291415509352,8.893839502186593,0.007760024140633669,736303.999999997,60.22499999999994,4508.0,28.0,29,4930.0,0.0008865325328772828,38.54181892066605,-488.7749999999997,104.06433674239685,7,0,7,18.53709677419355,9.700000000000005,0.06403225806451614,0.02298177083333333,506310.00000000116,498217.0000000028,0.0006406909343030406,0.0003177388522842079,6377.0,1004527.0000000075,-10.469642857142864,3550.9999999999995,2826.0000000000005,-10.469642857142864,-0.8526785714285569,126.82142857142861,100.9285714285714,7434440,4764.886917540427,423089,4764.886917540427,0,1117840582,30137344,193024,159223.25057719505,4267.338754166787,423089,1.8265324,155.0,1.0,0.046004187,0.001,128.0,30137344,0.9610840082168579,95.27626,193024,6.0587745,0.34153146,6.023909,0.010880436,0.05,4267.33468435366,0.00017691715825630827,2.2075204502871493e-05,0.00010635970446226064,0.00015404703304975245,4.962903368510919e-05,2.4188403607247073e-05,0.32549576730915564,9.11634524614414e-05,1.6316073773005074e-05,3.565318540457465e-05,7.858316553288214e-06,4.8583592464862034e-05,0.00028916898216097383,3.339550268613789e-06,6.733050935931222e-05,9.102362726339516e-06,3.743078890455244e-05,5.687600302261529e-05,1.629573093741551e-05,9.19293409472457e-06,0.001645564224705376,6.281067754695702e-05,1.3691432151741746e-05,0.017230813571399023,0.0018974277153693106,0.13962787988952433,0.1255116521928556,0.006518573602695604,0.032474443530206766
1,741507.9999999974,False,156,f9eae_00000,2026-03-17_20-41-57,1773794517,45.07585072517395,8249.009489774704,3236858,dh-node9,10.199.0.9,8249.009489774704,156,52.747723532499975,2.402828883546218e-05,52.74700974593327,30.34523052705983,22.37259630954172,0.021514344407872844,1.8536157783653058,-1.2678571428571428,155.0,0.004790176140266828,148.68571428571428,2.1441153057514346,666,114.01427624946596,0.0006252168360131583,0.0,114.01427624946596,8.86116350494876,0.008213520611987666,741507.9999999974,72.79999999999995,4543.0,35.0,53,5204.0,0.0008907258370411132,38.556118210405224,-509.2499999999998,104.72166035628015,7,0,7,19.12096774193548,9.695161290322586,0.06435483870967743,0.02298177083333333,509514.0000000015,501584.00000000256,0.0006604333233423576,0.00032938742908966137,6571.0,1011098.000000007,-0.346428571428575,3203.9999999999995,3366.9999999999995,-0.346428571428575,-0.9214285714285676,91.54285714285717,96.20000000000002,8102628,4769.278048365023,423089,4769.278048365023,0,1125943210,30336640,199296,160216.07436893278,4274.2073157299055,423089,1.8459302,156.0,1.0,-0.08973599,0.001,128.0,30336640,0.9610840082168579,166.12454,199296,6.5538807,0.0154774785,6.3839154,0.012556072,0.05,4274.205201073263,0.00017758474364969982,2.2110898594083268e-05,0.0001062725390216915,0.00015739027112461062,4.9734010302934966e-05,2.4237308305214077e-05,0.3263396442177372,9.29493591388916e-05,1.6845328104654915e-05,3.5921266623929556e-05,8.205748115308575e-06,4.9547189044719445e-05,0.0003001154756743319,3.3913753771784052e-06,7.043666226848181e-05,9.404526452636772e-06,3.8780326702529184e-05,5.680565067603974e-05,1.720787270550697e-05,9.469190933450576e-06,0.001643548310569351,6.303579263499568e-05,1.3640236759991939e-05,0.017198808119843118,0.0018933039913407604,0.1410427709384751,0.12520210774170445,0.006505031025909132,0.032265633742524426
1,745728.9999999966,False,157,f9eae_00000,2026-03-17_20-42-17,1773794537,20.3211350440979,8269.330624818802,3236858,dh-node9,10.199.0.9,8269.330624818802,157,52.42325109928651,2.391978809141565e-05,52.42253765414722,30.123216215751548,22.270119621486185,0.021504923154233815,1.1978814745055781,18.71714285714285,156.0,0.0047889242640252044,120.59999999999995,2.116244215172477,316,89.08422930171179,0.0006131602401810754,0.0,89.08422930171179,8.738582630348791,0.0072350941973404114,745728.9999999966,66.775,4578.0,35.0,24,4221.0,0.0008889097489145423,38.47017367607496,-41.89999999999998,107.55133547672409,7,0,7,20.344444444444438,9.68148148148148,0.10592592592592594,0.02298177083333333,511748.0000000014,503924.00000000244,0.0006548067634478339,0.00032560854050688785,4574.0,1015672.0000000079,7.818571428571431,2234.0000000000005,2339.9999999999995,7.818571428571431,10.898571428571422,63.82857142857143,66.85714285714288,4596669,4763.795267881373,423089,4763.795267881373,0,1130539879,30476032,139392,163507.35715228698,4403.242602525126,423089,1.8169974,157.0,1.0,-0.06679006,0.001,128.0,30476032,0.9610840082168579,111.834236,139392,7.4329805,-0.29643333,7.2894635,0.01469531,0.05,4403.216407906213,0.0001773446427715894,2.209439548162743e-05,0.00010576774155500319,0.00015732944559422287,4.950001561757894e-05,2.430250312811882e-05,0.324684384686505,9.192624917179019e-05,1.6085342497534615e-05,3.527769557938057e-05,8.564343577399817e-06,4.839190216362855e-05,0.00029953944633786004,3.349344061670065e-06,6.91956429269627e-05,9.448647783485667e-06,3.861534152557156e-05,5.529636683992273e-05,1.6713755612764772e-05,9.372337708764263e-06,0.001648327703787596,6.283907712583817e-05,1.3587429906689504e-05,0.017225548909245148,0.0018867864685489062,0.14013637942094123,0.1246991908176523,0.00647656010477515,0.03202508239349535
1,750463.9999999963,False,158,f9eae_00000,2026-03-17_20-42-55,1773794575,38.07301354408264,8307.403638362885,3236858,dh-node9,10.199.0.9,8307.403638362885,158,52.279574330769776,2.400400128776246e-05,52.27885730569995,30.04215387635396,22.20750406960215,0.021476077957526575,1.7154018109930407,6.8464285714285715,157.0,0.00477969170677949,135.28571428571425,2.09000584222794,459,100.8368564797613,0.0006334953479963543,0.0,100.8368564797613,8.509446221510066,0.008269571875696574,750463.9999999963,69.67499999999998,4613.0,35.0,37,4735.000000000001,0.000889191176862024,38.550974748092216,-351.6249999999999,109.08811992321198,7,0,7,18.200000000000003,9.690384615384614,0.07115384615384616,0.022981770833333335,514595.0000000013,506901.00000000256,0.0006642584736613774,0.0003329119502996796,5823.999999999999,1021496.0000000079,1.6799999999999964,2847.0,2977.0000000000005,1.6799999999999964,5.166428571428569,81.34285714285714,85.05714285714286,6543770,4763.507315202559,423089,4763.507315202559,0,1137083649,30652928,176896,163914.9660822044,4415.097982985495,423089,1.8442097,158.0,1.0,0.03251259,0.001,128.0,30652928,0.9610840082168579,125.32604,176896,5.7330832,0.13816977,5.6829677,0.009970551,0.05,4415.079270247042,0.0001774000312457813,2.205869711860012e-05,0.00010537169692182158,0.00015890905191509304,4.941490479704007e-05,2.4440922347759326e-05,0.32338824995162846,9.457330727688454e-05,1.681238724522315e-05,3.631055838706168e-05,8.362797472190579e-06,4.9531177908520344e-05,0.0003010675346519537,3.376193824285797e-06,7.100765640564755e-05,9.5289341483738e-06,3.9216938570982075e-05,5.682997423421725e-05,1.7377415067328523e-05,9.538706136791918e-06,0.0016490718827233452,6.26575535523318e-05,1.353729316384171e-05,0.017263866888510022,0.0018815447285732616,0.1393883172531757,0.124355568284049,0.006458200649866304,0.03180675262502633
1,755389.9999999963,False,159,f9eae_00000,2026-03-17_20-44-12,1773794652,76.84599995613098,8384.249638319016,3236858,dh-node9,10.199.0.9,8384.249638319016,159,52.52512727490224,2.3884418536685602e-05,52.52441250592229,30.294940135259296,22.200291410628907,0.021464547503083915,4.2436899189792925,-82.42857142857147,158.0,0.004757879593264009,234.57142857142853,2.1126384648569507,869,196.28349130803144,0.0006233501814001052,0.0,196.28349130803144,8.511096134428596,0.009671755960515121,755389.9999999963,67.69999999999996,4634.0,21.0,44,4926.0,0.0008905517070528642,38.51538759604351,-660.4250000000002,107.08299178509637,7,0,7,18.532380952380954,9.700000000000003,0.04352380952380953,0.02298177083333334,518462.00000000116,510831.00000000274,0.0006526958503182562,0.0003273514170798546,7797.000000000002,1029293.0000000077,-40.57857142857143,3867.000000000001,3930.000000000001,-40.57857142857143,-41.850000000000016,184.1428571428572,187.1428571428572,9053988,4765.132242050533,423089,4765.132242050533,0,1146137637,30888192,235264,161607.1786959716,4347.340493041973,423089,1.9804912,159.0,1.0,-0.0524395,0.001,128.0,30888192,0.9610840082168579,50.963585,235264,3.5579805,0.46606457,3.4136841,0.007457872,0.05,4347.320731069307,0.0001774110464135774,2.2138840696809067e-05,0.00010539642228373468,0.00015932829768809567,4.955085271473528e-05,2.4365962982649027e-05,0.32475606846585603,9.066237186559152e-05,1.6751368566276422e-05,3.659837850956107e-05,8.210610323849847e-06,5.076645936288218e-05,0.00029552270748497706,3.3312523541755335e-06,6.929101306900428e-05,9.234716285077424e-06,3.9567908146424356e-05,5.7138986858695125e-05,1.6584965889600424e-05,9.443618055977748e-06,0.0016415604732463638,6.230184387440964e-05,1.3532435777809905e-05,0.01721789982443707,0.0018788433038702983,0.14103623760081677,0.12431400778399093,0.006457800421947591,0.031626718149819814
