iteration,steps,env_steps,internal_ticks,avg_inference_ms,score_red
659,96,96,600,0.29456863197886823,54.0
660,169,169,600,0.28606583286264087,21.0
661,70,70,600,0.2882949468728743,54.0
662,152,152,600,0.2955678666447416,33.0
663,72,72,600,0.28908995529973364,51.0
664,94,94,600,0.2934041649404198,57.0
665,77,77,600,0.29074255286193473,51.0
666,94,94,600,0.2908103829510858,69.0
667,74,74,600,0.30627892679208285,48.0
668,145,145,600,0.28761407522947197,36.0
669,131,131,600,0.2892933276703032,36.0
670,93,93,600,0.2867611201137913,54.0
671,78,78,600,0.3018279491764743,63.0
672,85,85,600,0.2958148717880249,69.0
673,73,73,600,0.29742483718272966,51.0
674,70,70,600,0.292777734464162,30.0
675,89,89,600,0.28803120799285853,54.0
676,95,95,601,0.3017381951212883,57.0
677,118,118,600,0.2901295911732728,45.0
678,81,81,601,0.29192054756434566,75.0
679,80,80,600,0.30061546488698704,36.0
680,76,76,600,0.290581192343663,48.0
681,70,70,600,0.29665293792883557,48.0
682,90,90,600,0.30718708053381755,57.0
683,84,84,600,0.2831254454179742,57.0
684,82,82,600,0.2820973479470541,39.0
685,199,199,601,0.2750153189869289,30.0
686,153,153,600,0.28011807007715106,33.0
687,195,195,600,0.2803113403739316,32.0
688,88,88,600,0.2861090221451324,66.0
689,172,172,600,0.28575719664982757,24.0
690,159,159,600,0.2967381426556544,72.0
691,133,133,600,0.29434568862965765,30.0
692,192,192,600,0.28661771544388365,36.0
693,169,169,600,0.2860158474908935,39.0
694,166,166,600,0.2865656329098568,39.0
695,83,83,600,0.2919040206405852,54.0
696,76,76,600,0.3027445636689663,54.0
697,159,159,600,0.2850565023323488,9.0
698,212,212,601,0.28885382036454815,39.0
699,78,78,600,0.28582660072460403,78.0
700,138,138,600,0.2832145424215657,45.0
701,141,141,600,0.28140837947527564,27.0
702,77,77,600,0.2879813589431621,60.0
703,131,131,600,0.28054043650627136,42.0
704,94,94,600,0.2835100839057794,66.0
705,178,178,600,0.27662084190821157,30.0
706,84,84,600,0.28900368200553644,45.0
707,179,179,600,0.2829024785207313,33.0
708,68,68,600,0.286328514486971,51.0
709,233,233,600,0.27503319306681484,12.0
710,205,205,600,0.28363968564870773,30.0
711,125,125,600,0.2895531895225995,54.0
712,188,188,600,0.28440426756566933,24.0
713,215,215,600,0.29067118276855836,39.0
714,77,77,600,0.3048925926642759,42.0
715,181,181,600,0.28302256969061307,33.0
716,78,78,600,0.30162364710122347,51.0
717,157,157,600,0.2833390608429909,30.0
718,79,79,600,0.2929619513452053,66.0
719,99,99,600,0.3019224028461255,63.0
720,74,74,600,0.3026627826613265,60.0
721,79,79,600,0.2888697199523449,39.0
722,86,86,600,0.3018589056235678,54.0
723,111,111,600,0.2861257176846266,57.0
724,64,64,600,0.2904538573189215,63.0
725,129,129,600,0.29468991690211827,39.0
726,106,106,600,0.2878218079390733,45.0
727,78,78,600,0.29134442917553777,57.0
728,126,126,600,0.29823167698226705,27.0
729,195,195,600,0.28613706429799396,30.0
730,170,170,600,0.2863940538307808,24.0
731,91,91,600,0.29474500604350157,48.0
732,101,101,601,0.28874104807399353,45.0
733,68,68,600,0.2949600263188283,57.0
734,75,75,600,0.3049579216167331,36.0
735,171,171,600,0.2805962135176082,18.0
736,187,187,600,0.28275406919419765,26.0
737,96,96,600,0.292226602540952,63.0
738,83,83,600,0.3091975318631907,65.0
739,78,78,600,0.290631029156991,45.0
740,84,84,600,0.2861022328337034,57.0
741,169,169,601,0.28885176384842004,42.0
742,78,78,600,0.28715192912572834,63.0
743,84,84,600,0.29137267103028847,54.0
744,118,118,600,0.2962686421890413,54.0
745,169,169,600,0.2837200124895638,27.0
746,84,84,601,0.2902165850561656,54.0
747,66,66,600,0.3005866116533677,48.0
748,131,131,600,0.2947832682054408,45.0
749,76,76,600,0.29154253911368455,51.0
750,172,172,600,0.2877928396278524,30.0
751,73,73,600,0.28672275443871814,81.0
752,88,88,600,0.30005798148720164,51.0
753,88,88,600,0.289148448602013,51.0
754,93,93,600,0.28704114650425155,60.0
755,76,76,600,0.3038799696708028,33.0
756,188,188,601,0.283225591541553,42.0
757,109,109,600,0.2954128083952686,33.0
758,80,80,600,0.2936006168879214,81.0
759,77,77,600,0.3037615679204464,54.0
760,104,104,600,0.2935284748673439,15.0
761,60,60,600,0.28829750954173505,51.0
762,197,197,600,0.2854924419479913,38.0
763,164,164,600,0.28395657052938966,33.0
764,158,158,600,0.28509336213270825,24.0
765,75,75,601,0.2899460164429266,72.0
766,172,172,600,0.28622005768912906,33.0
767,94,94,600,0.2997865279515584,66.0
768,80,80,600,0.29035181634955937,66.0
769,91,91,600,0.2880629469105538,39.0
770,205,205,600,0.2847856660773851,39.0
771,186,186,600,0.283594953246636,36.0
772,88,88,600,0.2879556862914816,57.0
773,174,174,600,0.28276015989115977,27.0
774,239,239,600,0.2863738015294075,27.0
775,136,136,600,0.2881700122678602,57.0
776,85,85,600,0.3021534809723813,63.0
777,83,83,600,0.28941225817148714,39.0
778,71,71,600,0.30463666802174166,62.0
779,84,84,600,0.288751336153258,60.0
780,183,183,600,0.2828849650615332,33.0
781,81,81,600,0.30153671409501587,39.0
782,81,81,600,0.2907509308146394,45.0
783,168,168,601,0.28321782515926675,9.0
784,91,91,600,0.2924900770455867,80.0
785,97,97,600,0.305663776195165,60.0
786,163,163,601,0.28369076111737423,33.0
787,79,79,600,0.2895591144518154,33.0
788,137,137,601,0.28491687346128075,33.0
789,73,73,600,0.3176869971579627,27.0
790,130,130,601,0.285561142516309,30.0
791,81,81,600,0.2951394424013708,54.0
792,89,89,600,0.2874821620552163,36.0
793,93,93,601,0.3007703303995699,60.0
794,80,80,600,0.3072620936851392,69.0
795,91,91,600,0.2907905205387935,60.0
796,90,90,600,0.30315283220261335,57.0
797,83,83,601,0.29470273401848107,51.0
798,140,140,600,0.2859239127264907,42.0
799,100,100,600,0.290432104230982,72.0
800,77,77,600,0.2885197422334126,48.0
801,85,85,600,0.3037659005950326,48.0
802,89,89,600,0.2965065262590845,48.0
803,116,116,600,0.29945261473578166,45.0
804,82,82,600,0.28984708090623224,42.0
805,82,82,600,0.2926945508945556,54.0
806,82,82,600,0.29176784058411914,57.0
807,77,77,600,0.2883368482192357,51.0
808,171,171,600,0.29014589531081064,27.0
809,222,222,600,0.2822012414412243,36.0
810,194,194,600,0.2851365697245265,33.0
811,79,79,600,0.3107725983349288,42.0
812,187,187,600,0.28510003899916625,30.0
813,143,143,600,0.28727779973228024,27.0
814,167,167,600,0.2926502863622525,24.0
815,173,173,600,0.28243776846756324,27.0
816,90,90,600,0.30056604494651157,66.0
817,81,81,600,0.29137583778185006,48.0
818,176,176,600,0.28745711252496053,38.0
819,78,78,600,0.2948857497337252,60.0
820,77,77,601,0.29718940861003346,57.0
821,97,97,600,0.29288217717526005,51.0
822,85,85,600,0.2970529679694901,54.0
823,89,89,601,0.2858053334057331,33.0
824,66,66,600,0.30767764238750234,48.0
825,82,82,600,0.29017377425642576,54.0
826,194,194,600,0.28796030208468437,24.0
827,81,81,600,0.29084783875279957,42.0
828,91,91,600,0.2869151304570996,60.0
829,162,162,600,0.29449769410124993,12.0
830,117,117,600,0.295917823243497,42.0
831,79,79,600,0.2932319240201087,45.0
832,89,89,600,0.2901591158107571,30.0
833,89,89,600,0.30223376264697627,45.0
834,62,62,600,0.2923339934033506,57.0
835,91,91,600,0.297295240064462,54.0
836,142,142,600,0.28702812695425317,39.0
837,81,81,600,0.29747685478938807,54.0
838,79,79,600,0.3058023312512566,42.0
839,83,83,600,0.28473843188806514,60.0
840,70,70,600,0.2913402316913213,39.0
841,186,186,600,0.2836077522063993,30.0
842,86,86,600,0.2922247671945528,51.0
843,76,76,600,0.29823389381934434,42.0
844,75,75,600,0.29623140639896633,60.0
845,174,174,601,0.27725322260743096,33.0
846,97,97,600,0.2792395268366715,60.0
847,89,89,600,0.2882573753595352,63.0
848,91,91,600,0.2807882623841064,60.0
849,75,75,600,0.27637212153743296,72.0
850,85,85,600,0.2826647297746834,60.0
851,164,164,600,0.2794155893339352,26.0
852,141,141,600,0.28307409652697496,45.0
853,78,78,600,0.28490892997602135,51.0
854,67,67,600,0.28391633236753766,42.0
855,186,186,600,0.281892579250735,24.0
856,89,89,600,0.30214836200078327,57.0
857,90,90,600,0.28475484139816737,57.0
858,173,173,600,0.28069642579926113,15.0
859,209,209,600,0.2823629193996961,39.0
860,176,176,600,0.2838166942096127,21.0
861,85,85,601,0.2928349997971084,57.0
862,149,149,600,0.2864443763993145,42.0
863,132,132,600,0.2863664800922076,54.0
864,99,99,600,0.2858700319415047,54.0
865,79,79,600,0.29440154602010565,57.0
866,102,102,600,0.28782224525576056,66.0
867,79,79,600,0.28623206677233304,57.0
868,193,193,600,0.28111902283173856,18.0
869,101,101,601,0.2861888295857706,60.0
870,72,72,600,0.2994205753662084,45.0
871,95,95,600,0.29019089323459285,60.0
872,110,110,600,0.292299250545709,63.0
873,122,122,600,0.29245391488075256,48.0
874,164,164,600,0.2906677362165953,39.0
875,75,75,600,0.29024374671280384,63.0
876,104,104,600,0.2846947444655071,45.0
877,186,186,600,0.28250252043232704,27.0
878,104,104,600,0.2881705083630302,45.0
879,156,156,600,0.2892131380962603,30.0
880,93,93,601,0.2889396306478752,66.0
881,100,100,600,0.29186548098273896,78.0
882,86,86,600,0.299251334660727,51.0
883,70,70,600,0.295025555209981,54.0
884,165,165,600,0.28230059431510024,42.0
885,76,76,601,0.2834706499082286,15.0
886,81,81,601,0.28295343120892846,75.0
887,139,139,600,0.2791366107713163,50.0
888,161,161,600,0.28265714222057303,33.0
889,90,90,601,0.2886040877270442,39.0
890,178,178,600,0.2811664225239503,24.0
891,95,95,600,0.2859257748005567,27.0
892,184,184,600,0.2867682855956408,21.0
893,69,69,600,0.29367630163000685,57.0
894,82,82,600,0.2886259771255125,66.0
895,79,79,600,0.28196327024843637,45.0
896,86,86,600,0.28527312848753145,48.0
897,91,91,600,0.2810893223640767,75.0
898,77,77,600,0.2821995014393771,51.0
899,99,99,600,0.2767051614466167,39.0
900,127,127,600,0.27592552942223847,36.0
901,87,87,600,0.2767191513588554,48.0
902,64,64,600,0.28094144848485786,69.0
903,79,79,600,0.279327153283007,54.0
904,161,161,600,0.27298157857287497,44.0
905,87,87,600,0.2774471061283283,63.0
906,86,86,600,0.28023113833462937,42.0
907,87,87,600,0.27947618315617245,57.0
908,81,81,600,0.2796354539254132,72.0
909,80,80,601,0.27907879866031277,60.0
910,119,119,600,0.2784161798415646,69.0
911,97,97,600,0.27553352097479195,45.0
912,73,73,600,0.27475765020382115,66.0
913,140,140,600,0.2798777048950953,36.0
914,112,112,600,0.2764365485598964,36.0
915,331,331,600,0.26981042799785415,3.0
916,90,90,600,0.27472368504815886,39.0
917,169,169,600,0.2717302869195523,18.0
918,140,140,600,0.2731527639192771,74.0
919,251,251,600,0.2757426448611181,27.0
920,84,84,601,0.27614049194903856,39.0
921,76,76,600,0.2784340574247081,51.0
922,149,149,600,0.27381810473232737,39.0
923,184,184,600,0.2752036879254129,33.0
924,75,75,600,0.2782082838284505,27.0
925,176,176,600,0.272684459569593,48.0
926,177,177,600,0.27117247302686015,36.0
927,159,159,600,0.2739616276728624,24.0
928,83,83,600,0.2753803909746642,57.0
929,112,112,600,0.28309047800199744,42.0
930,68,68,600,0.27743393791393495,54.0
931,75,75,600,0.2804037708884631,36.0
932,73,73,600,0.2778786185540651,63.0
933,255,255,600,0.272229785979208,3.0
934,72,72,601,0.27716803494133524,48.0
935,81,81,601,0.2767206009092002,54.0
936,74,74,600,0.28184137160056516,54.0
937,78,78,600,0.28180767123292133,39.0
938,77,77,600,0.2813063285968922,54.0
939,87,87,600,0.28583765758768376,60.0
940,86,86,600,0.279097817838192,42.0
941,149,149,600,0.274638357905694,42.0
942,104,104,600,0.2822589550940495,60.0
943,88,88,600,0.2775038778781891,69.0
944,87,87,600,0.28577758038931705,48.0
945,174,174,600,0.27710808678827387,35.0
946,172,172,600,0.28415102207539034,27.0
947,149,149,600,0.2820492727951434,18.0
948,76,76,600,0.2806558134569519,69.0
949,68,68,600,0.30465670664545513,75.0
950,72,72,601,0.2820884416762151,57.0
951,113,113,600,0.2783731541643708,39.0
952,79,79,600,0.28045491004983586,63.0
953,94,94,600,0.2794696284191949,60.0
954,123,123,600,0.2778319447684142,48.0
955,77,77,600,0.28323878068476915,66.0
956,217,217,600,0.2754523108402888,12.0
957,82,82,600,0.29769447796485005,45.0
958,186,186,600,0.282199179031411,36.0
959,94,94,600,0.29011551760932774,24.0
960,76,76,601,0.2841100662569456,63.0
961,67,67,600,0.2830711333719018,81.0
962,79,79,600,0.28450243982924034,81.0
963,80,80,600,0.2804170584394818,54.0
964,78,78,600,0.2769871910170811,42.0
965,84,84,600,0.27660494563223303,36.0
966,181,181,600,0.271811579484396,42.0
967,161,161,600,0.2850575838238001,30.0
968,80,80,600,0.2990102285847944,42.0
969,160,160,601,0.2866749315572208,36.0
970,91,91,600,0.2899057775114973,42.0
971,87,87,600,0.2785187091801193,51.0
972,71,71,600,0.27932049706578255,48.0
973,174,174,600,0.2801793297289541,24.0
974,199,199,600,0.27065179734067485,42.0
975,197,197,600,0.27413390365973955,12.0
976,95,95,600,0.2839059988949813,42.0
977,193,193,600,0.27438917600396856,36.0
978,120,120,600,0.28471327321210377,45.0
979,83,83,600,0.2772643068886322,60.0
980,93,93,600,0.27526574248963215,59.0
981,198,198,600,0.27188544785513463,36.0
982,95,95,600,0.28039716036603,54.0
983,184,184,600,0.27619375076693325,27.0
984,146,146,601,0.2896279735224588,39.0
985,158,158,601,0.2906992694879153,39.0
986,90,90,600,0.2952635180778228,39.0
987,79,79,600,0.29381221478305214,51.0
988,71,71,600,0.29284649924056166,56.0
989,161,161,600,0.29114262352502623,45.0
990,88,88,600,0.29448927987528883,63.0
991,96,96,600,0.29538659593806815,51.0
992,82,82,600,0.29955558817495,48.0
993,80,80,600,0.28973526085715695,60.0
994,143,143,600,0.2790062051070364,29.0
995,74,74,600,0.2871558747508309,54.0
996,206,206,600,0.27903117412744566,12.0
997,78,78,600,0.28394856711938266,45.0
998,77,77,600,0.2867863572473767,77.0
999,71,71,600,0.2833507087540953,57.0
1000,86,86,600,0.2833207765099953,45.0
